song_file,time_series,sample_rate,genre,bpm,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc,chroma_frequencies
../rawdata/genres/classical/classical.00085.wav,"[-0.00100708  0.00228882  0.00390625 ... -0.00299072 -0.01049805
 -0.00704956]",22050,classical,107.666015625,[[0.03564453 0.05419922 0.07226562 ... 0.11865234 0.11132812 0.07470703]],"[[1184.73922112 1073.17881454 1067.70100896 ... 1869.32741741
  1800.62513481 1754.76999022]]","[[2099.48730469 1937.98828125 2045.65429688 ... 3165.38085938
  3143.84765625 3122.31445312]]","[[-3.8007687e+02 -3.7160657e+02 -3.7980853e+02 ... -1.5260582e+02
  -1.5697672e+02 -1.6771483e+02]
 [ 1.7931592e+02  1.8474002e+02  1.8165500e+02 ...  1.2063112e+02
   1.2406761e+02  1.3299741e+02]
 [-4.6013725e+01 -4.3017738e+01 -3.6386234e+01 ... -5.8127598e+01
  -5.8460281e+01 -5.9235710e+01]
 ...
 [-1.3023699e+01 -9.8220596e+00 -1.0460997e+01 ... -2.5258794e+00
  -8.5602961e+00 -6.4607229e+00]
 [ 2.6403208e+00  2.7572103e+00  1.8974112e+00 ... -6.0801716e+00
  -3.3387723e+00 -3.1048906e-01]
 [ 1.9010036e+01  1.2388578e+01  1.0042141e+01 ...  1.1283687e+00
   4.5580111e+00  6.0810251e+00]]","[[0.9802669  0.3237908  0.14120372 ... 0.6645308  0.7018961  1.        ]
 [0.31856865 0.1078255  0.06790233 ... 0.31607702 0.31563905 0.47702923]
 [0.4767128  0.31913143 0.2980363  ... 0.1170452  0.10867    0.19245271]
 ...
 [0.23028657 0.16928239 0.09934076 ... 0.32718277 0.32989582 0.5401506 ]
 [0.62885755 0.51904774 0.3090151  ... 0.18064456 0.11729023 0.22672893]
 [0.44235927 0.18749586 0.09669553 ... 0.26936167 0.2249868  0.33912235]]"
../rawdata/genres/classical/classical.00086.wav,"[-0.01403809 -0.01486206 -0.01907349 ... -0.00994873 -0.00588989
 -0.00238037]",22050,classical,99.38401442307692,[[0.03076172 0.04882812 0.06347656 ... 0.05615234 0.04833984 0.03466797]],"[[1219.04848307 1010.29876261  990.49393834 ... 1113.75454167
  1053.95062121 1068.91333191]]","[[2034.88769531 1819.55566406 1841.08886719 ... 1862.62207031
  1765.72265625 1776.48925781]]","[[-3.3614395e+02 -3.3426266e+02 -3.4759918e+02 ... -3.4216977e+02
  -3.5919232e+02 -3.8436215e+02]
 [ 1.6447182e+02  1.7727783e+02  1.7171272e+02 ...  1.6668892e+02
   1.7031294e+02  1.7055876e+02]
 [-1.4663540e+01 -2.0236832e+01 -2.2247887e+01 ... -3.5229919e+01
  -2.9499786e+01 -2.5206335e+01]
 ...
 [ 1.6743517e+01  1.3765421e+01  1.6359421e+01 ...  2.1774342e+00
   4.4311743e+00  6.6385808e+00]
 [ 1.9839559e+00  2.0070440e-01 -8.0442643e-01 ... -1.3615975e+00
  -1.9670298e+00 -4.5917192e+00]
 [ 1.9235992e+00  3.3971627e+00  3.0812497e+00 ...  2.1842739e+01
   2.0276825e+01  1.1807365e+01]]","[[0.0373938  0.03786302 0.02895453 ... 0.25122884 0.18151708 0.07789259]
 [0.03033427 0.0230411  0.01296526 ... 0.04883353 0.03254575 0.02316517]
 [0.0675282  0.04875533 0.0286397  ... 0.0265619  0.02368116 0.0267671 ]
 ...
 [0.3377223  0.27750015 0.2302454  ... 0.03185391 0.0304872  0.06298722]
 [0.05295839 0.02767406 0.02846373 ... 0.03081145 0.02163325 0.03539019]
 [0.02547796 0.01556995 0.01272477 ... 0.04732485 0.03900639 0.02410739]]"
../rawdata/genres/classical/classical.00087.wav,[0.01074219 0.01446533 0.01654053 ... 0.09103394 0.08425903 0.07061768],22050,classical,123.046875,[[0.02539062 0.04296875 0.05908203 ... 0.06298828 0.05419922 0.04101562]],"[[1209.15126376 1122.52356493 1131.03684316 ...  949.95829044
   994.85608503 1322.87070547]]","[[2110.25390625 2002.58789062 2034.88769531 ... 1647.29003906
  1765.72265625 2002.58789062]]","[[-3.7100964e+02 -3.6592371e+02 -3.7249680e+02 ... -3.0120673e+02
  -2.9702774e+02 -2.4796483e+02]
 [ 1.7132787e+02  1.7962245e+02  1.7714059e+02 ...  1.9329124e+02
   1.8603403e+02  1.5034583e+02]
 [-2.4516838e+01 -3.5645065e+01 -3.8189831e+01 ... -3.6046387e+01
  -4.0189987e+01 -1.5966072e+01]
 ...
 [ 3.7317348e+00  7.8894520e+00  6.1943102e+00 ...  4.5287256e+00
   6.5238008e+00  7.1542697e+00]
 [-4.2447257e+00 -1.0290761e+00 -7.0408905e-01 ...  3.6618614e+00
   6.2967010e+00  7.6250982e+00]
 [ 7.3534045e+00  1.1169119e+01  1.3408723e+01 ... -1.4248800e-01
   1.1385977e+00  9.5516376e+00]]","[[0.10612161 0.06235761 0.06525811 ... 0.07709351 0.06706346 0.05216471]
 [0.10935093 0.07776932 0.08025389 ... 0.01279538 0.00845495 0.01230356]
 [0.1778126  0.13429953 0.13408947 ... 0.01261503 0.01055172 0.01636675]
 ...
 [0.3275329  0.1523401  0.07782917 ... 0.12587743 0.08773914 0.08770723]
 [0.17162701 0.08752358 0.07995361 ... 0.13901663 0.10205792 0.08701546]
 [0.25506148 0.1990933  0.23887344 ... 0.48821646 0.3942334  0.26278862]]"
../rawdata/genres/classical/classical.00088.wav,"[-0.0078125  -0.00787354 -0.00775146 ...  0.05319214  0.00314331
 -0.04696655]",22050,classical,107.666015625,[[0.02734375 0.04101562 0.05029297 ... 0.12451172 0.1171875  0.09033203]],"[[1301.19395305 1033.7803251   947.9397627  ... 2291.76201679
  2610.46896756 2877.02034135]]","[[2164.08691406 1937.98828125 1787.25585938 ... 4586.57226562
  5512.5        6093.89648438]]","[[-4.21529022e+02 -3.86808350e+02 -3.84292603e+02 ... -1.17285316e+02
  -8.26016922e+01 -8.25267105e+01]
 [ 1.57169632e+02  1.78828094e+02  1.86025574e+02 ...  9.76345978e+01
   8.34921951e+01  7.49749756e+01]
 [-8.16319466e+00 -1.81282845e+01 -1.66708393e+01 ... -2.24975300e+01
  -1.56213284e+01 -9.28186226e+00]
 ...
 [ 3.63142562e+00  9.70546246e+00  8.86604977e+00 ... -7.89521575e-01
  -2.98519969e+00 -2.60162711e-01]
 [ 5.37389374e+00  7.79952240e+00  4.63877821e+00 ... -4.21978378e+00
  -2.31413960e+00 -1.36605382e+00]
 [ 2.08395910e+00  1.62272310e+00  2.07367277e+00 ... -1.01814785e+01
  -5.48027992e+00 -2.95967340e+00]]","[[0.5936489  0.3764599  0.28730553 ... 0.17757015 0.27206784 0.32718614]
 [0.34349912 0.16712163 0.19272533 ... 0.19829527 0.57567763 1.        ]
 [0.42805922 0.18435001 0.16026953 ... 0.2371772  0.34337002 0.75836736]
 ...
 [0.3847525  0.367492   0.48689085 ... 0.39919975 0.40786734 0.4726675 ]
 [0.8101424  0.59244204 0.39601362 ... 1.         1.         0.8952502 ]
 [0.6378358  0.38027975 0.16357489 ... 0.24633557 0.32807386 0.3749321 ]]"
../rawdata/genres/classical/classical.00089.wav,"[-0.02911377 -0.01876831  0.01699829 ...  0.01211548  0.01065063
  0.00872803]",22050,classical,99.38401442307692,[[0.07177734 0.10888672 0.140625   ... 0.16699219 0.14306641 0.10351562]],"[[2045.33998098 2110.70055938 2188.26872531 ... 2350.55420764
  2372.91120946 2338.67301269]]","[[3499.14550781 3940.57617188 4005.17578125 ... 4198.97460938
  4198.97460938 4037.47558594]]","[[-219.11989    -213.07672    -235.07498    ... -353.28275
  -316.97046    -294.20898   ]
 [ 107.343994    103.73293      95.320724   ...   55.98407
    65.97298      73.885254  ]
 [ -61.44278     -60.60871     -56.33103    ...  -50.053375
   -57.16844     -71.7508    ]
 ...
 [   8.704184     12.914218     16.186867   ...   19.682539
    18.033741     17.948704  ]
 [  -3.3252044    -5.0773106    -6.3622546  ...  -22.442394
   -10.378652     -5.494211  ]
 [   4.7637463     4.877888      0.73287237 ...  -12.518636
    -6.602591      4.123471  ]]","[[0.26096845 0.29103434 0.2752468  ... 0.46704614 0.54027086 0.45369747]
 [0.03208237 0.01992772 0.01693609 ... 0.00626746 0.0090022  0.01131168]
 [0.02502782 0.01358029 0.01339303 ... 0.00265783 0.00499897 0.00636899]
 ...
 [0.34668386 0.2762268  0.22211185 ... 0.1268745  0.18904361 0.12656906]
 [0.3289476  0.23478834 0.17949854 ... 0.07434386 0.08025511 0.13153568]
 [1.         1.         1.         ... 1.         1.         1.        ]]"
../rawdata/genres/classical/classical.00090.wav,"[ 0.02862549  0.01321411 -0.02185059 ... -0.00158691  0.00186157
  0.00491333]",22050,classical,117.45383522727273,[[0.06445312 0.09326172 0.12792969 ... 0.14746094 0.14257812 0.10302734]],"[[2132.11667532 2142.53694589 2170.42921804 ... 2012.68113536
  2063.62533938 2083.12671597]]","[[3843.67675781 4166.67480469 4371.24023438 ... 3962.109375
  3972.87597656 4026.70898438]]","[[-251.4509    -250.36337   -264.33856   ... -406.95285   -412.6831
  -393.1499   ]
 [  98.12598     91.83284     79.799904  ...   83.0997      80.0678
    90.86176  ]
 [ -41.051727   -50.365425   -59.784843  ...  -27.757729   -25.900742
   -23.885633 ]
 ...
 [   6.57226      8.744154    12.150438  ...   11.58095     13.651932
    11.380465 ]
 [  -9.322201    -7.3473473   -5.181566  ...    4.039354     8.13865
    13.126193 ]
 [ -18.671892   -16.85323     -8.536654  ...  -17.67751    -16.903967
    -5.1816273]]","[[0.29004616 0.26972225 0.39110127 ... 0.02374941 0.03207383 0.05509663]
 [0.58462995 0.6093132  0.9265481  ... 0.06321748 0.09465469 0.12413856]
 [0.13814835 0.0885957  0.138857   ... 0.4676214  0.59681773 0.6535909 ]
 ...
 [0.32364067 0.27046904 0.23208663 ... 0.07435066 0.09661983 0.17338938]
 [0.03869913 0.01803667 0.02117745 ... 0.17572913 0.30011755 0.45330548]
 [0.06408133 0.02286015 0.02297665 ... 0.13669416 0.20172136 0.2408784 ]]"
../rawdata/genres/classical/classical.00091.wav,"[-0.00039673  0.01599121  0.02667236 ... -0.09570312 -0.05700684
 -0.02520752]",22050,classical,143.5546875,[[0.07128906 0.10693359 0.13330078 ... 0.12353516 0.11865234 0.08837891]],"[[1999.04395599 2193.38673667 2274.33326308 ... 1989.55724906
  1966.61728942 1944.37775392]]","[[3951.34277344 4198.97460938 4328.17382812 ... 3671.41113281
  3617.578125   3402.24609375]]","[[-181.74498    -163.10313    -169.90807    ... -140.25508
  -142.16061    -140.10512   ]
 [ 116.05582      98.04585      86.256744   ...  120.172806
   118.73761     120.42048   ]
 [ -52.092133    -50.251503    -49.824097   ...  -65.21446
   -66.54498     -61.57824   ]
 ...
 [  10.5478945    16.786816     13.465258   ...   13.158651
    10.396226     11.389845  ]
 [  -7.332362     -8.076642     -5.5700073  ...    3.6892247
     2.663054     -6.2091885 ]
 [   0.88254315   -7.839405    -16.50469    ...    5.2643065
     5.0497775    -1.2746011 ]]","[[0.36356947 0.2615729  0.28075123 ... 0.33960295 0.42908514 0.38868526]
 [0.06931788 0.03008691 0.02640713 ... 0.9643585  0.9943263  1.        ]
 [0.08377839 0.04673451 0.04659369 ... 0.290031   0.2724462  0.27079096]
 ...
 [0.21259554 0.19790111 0.15310082 ... 0.28239408 0.27953076 0.41215593]
 [0.20806594 0.16139926 0.14125626 ... 0.26008412 0.16466022 0.12927374]
 [1.         1.         1.         ... 0.43864137 0.67983377 0.5387279 ]]"
../rawdata/genres/classical/classical.00092.wav,"[ 0.02633667  0.04815674  0.05267334 ... -0.12530518 -0.14364624
 -0.11053467]",22050,classical,129.19921875,[[0.05126953 0.07617188 0.09521484 ... 0.18310547 0.16308594 0.1171875 ]],"[[1714.62840784 1654.45314995 1526.39069315 ... 2276.05032686
  2278.26332139 2424.56531789]]","[[3499.14550781 3477.61230469 3068.48144531 ... 4026.70898438
  4026.70898438 4026.70898438]]","[[-2.27326004e+02 -2.06374557e+02 -2.05207489e+02 ... -3.48115326e+02
  -3.43007996e+02 -2.49569366e+02]
 [ 1.22876160e+02  1.22376526e+02  1.27051819e+02 ...  7.17301331e+01
   7.10244217e+01  6.77124939e+01]
 [-2.28502026e+01 -1.91982479e+01 -1.77905102e+01 ... -2.84831276e+01
  -3.96325645e+01 -5.89340210e+01]
 ...
 [-1.79101241e+00 -2.84178495e+00  3.26106220e-01 ...  1.62460365e+01
   1.74444084e+01  1.49264717e+01]
 [-2.11816177e+01 -2.10060711e+01 -1.45229263e+01 ... -4.33832283e+01
  -3.73072472e+01 -1.68558254e+01]
 [-1.00117836e+01 -8.87176895e+00 -7.39759541e+00 ...  1.64337883e+01
   1.47818565e+01  1.16592541e+01]]","[[7.07433999e-01 1.00000000e+00 9.86880422e-01 ... 6.98569238e-01
  7.12803483e-01 7.01308191e-01]
 [3.15234482e-01 3.25452864e-01 2.90839076e-01 ... 6.46825507e-02
  9.68961641e-02 1.00331053e-01]
 [1.76081270e-01 1.21423356e-01 1.09663874e-01 ... 6.68434252e-04
  9.38684272e-04 4.10901103e-03]
 ...
 [4.67909217e-01 7.34112084e-01 1.00000000e+00 ... 1.55015672e-02
  2.60663480e-02 2.83534955e-02]
 [3.79827231e-01 3.39416265e-01 3.64897519e-01 ... 4.00843732e-02
  4.64674644e-02 5.83893992e-02]
 [6.88857436e-01 8.34954262e-01 7.21146166e-01 ... 1.00000000e+00
  1.00000000e+00 1.00000000e+00]]"
../rawdata/genres/classical/classical.00093.wav,"[-0.07272339 -0.12576294 -0.11993408 ... -0.01663208 -0.00964355
 -0.00167847]",22050,classical,135.99917763157896,[[0.05761719 0.08837891 0.12109375 ... 0.12548828 0.11132812 0.07763672]],"[[1564.80551361 1562.58473663 1575.17692952 ... 1550.56140333
  1620.70583212 1596.37881339]]","[[2476.31835938 2551.68457031 2476.31835938 ... 2487.08496094
  2627.05078125 2659.35058594]]","[[-1.6277435e+02 -1.4540556e+02 -1.6079718e+02 ... -2.4843489e+02
  -2.4847490e+02 -2.6383191e+02]
 [ 1.4185162e+02  1.4228241e+02  1.3845157e+02 ...  1.2756116e+02
   1.2094620e+02  1.2589830e+02]
 [-5.4179005e+01 -5.3684303e+01 -5.5668774e+01 ... -5.6006145e+01
  -6.3384483e+01 -6.2452759e+01]
 ...
 [-6.6109705e+00 -1.5632742e+01 -1.7791748e+01 ... -2.5576406e+01
  -2.0374969e+01 -1.9723110e+01]
 [-2.0458744e+01 -2.7394224e+01 -3.2621574e+01 ... -5.5806627e+00
  -3.0033951e+00 -1.2385070e-01]
 [-1.0591482e+01 -7.8207002e+00 -1.2059843e+01 ...  3.4255061e+00
   3.0378258e+00  6.9484162e+00]]","[[0.02481537 0.03813333 0.06803065 ... 0.15720394 1.         1.        ]
 [0.05834632 0.09760819 0.10265143 ... 0.02650205 0.13061747 0.16810961]
 [0.0862277  0.19656165 0.2958906  ... 0.02369183 0.03074531 0.02042152]
 ...
 [0.27993917 0.31826678 0.7442296  ... 0.01614449 0.02273567 0.01066908]
 [0.08173489 0.21555425 0.5573328  ... 0.07906048 0.05210698 0.01372351]
 [0.02813469 0.25110802 0.7721128  ... 0.30281794 0.43668988 0.24534345]]"
../rawdata/genres/classical/classical.00094.wav,"[ 0.00534058  0.00323486 -0.00183105 ... -0.00158691 -0.00219727
 -0.00204468]",22050,classical,123.046875,[[0.0546875  0.06884766 0.09423828 ... 0.02441406 0.02441406 0.01708984]],"[[1710.81871526 1699.89781134 1727.24564839 ...  805.05054264
   755.02318818  710.29973159]]","[[2853.14941406 3143.84765625 3208.44726562 ... 1571.92382812
  1431.95800781 1248.92578125]]","[[-3.80059692e+02 -3.82039886e+02 -4.01654510e+02 ... -4.62496246e+02
  -4.75362457e+02 -4.82783447e+02]
 [ 1.30977234e+02  1.17309799e+02  9.42151489e+01 ...  1.68469391e+02
   1.68874634e+02  1.75146179e+02]
 [-5.45786514e+01 -5.86351967e+01 -6.78910599e+01 ... -1.38155231e+01
  -9.84111977e+00  3.47581244e+00]
 ...
 [ 6.27743530e+00  1.01822686e+00 -1.83361733e+00 ... -1.10928593e+01
  -7.97673893e+00 -5.06863022e+00]
 [-8.11449468e-01  3.06481886e+00 -4.35315132e-01 ... -1.29885139e+01
  -1.15265665e+01 -1.06369152e+01]
 [-4.28867674e+00 -4.43424749e+00 -1.26879959e+01 ... -3.47201967e+00
  -3.04630661e+00 -1.86192286e+00]]","[[1.         1.         1.         ... 1.         1.         1.        ]
 [0.48716575 0.43337128 0.28563198 ... 0.3412704  0.38174707 0.43812206]
 [0.17879638 0.20088084 0.06169655 ... 0.16828759 0.19728835 0.15846825]
 ...
 [0.07862937 0.02420834 0.01033586 ... 0.04875138 0.07131654 0.10953341]
 [0.29725468 0.0983239  0.03229712 ... 0.13054024 0.14044729 0.17186077]
 [0.3981865  0.25270483 0.17827739 ... 0.30037603 0.3118759  0.33478644]]"
../rawdata/genres/classical/classical.00095.wav,"[-0.0007019  -0.0010376  -0.0020752  ... -0.00784302 -0.00738525
 -0.00964355]",22050,classical,117.45383522727273,[[0.05273438 0.08496094 0.12207031 ... 0.18798828 0.14550781 0.10107422]],"[[1873.89642994 1953.90964487 2089.32932156 ... 2254.08285311
  2315.35308569 2124.19758007]]","[[3402.24609375 3951.34277344 4242.04101562 ... 4769.60449219
  4726.53808594 3972.87597656]]","[[-4.9851462e+02 -4.9374719e+02 -5.0231046e+02 ... -3.5257532e+02
  -3.4745670e+02 -3.3691763e+02]
 [ 7.8622711e+01  6.7807137e+01  5.5936951e+01 ...  8.3599899e+01
   8.4656448e+01  1.0812085e+02]
 [-1.8080448e+01 -1.8545851e+01 -1.5365939e+01 ... -2.7944017e+01
  -3.3850327e+01 -3.8794430e+01]
 ...
 [-9.5019054e+00 -4.4487915e+00 -2.2802353e+00 ... -2.1626964e+00
  -3.5437167e+00 -1.9056761e-01]
 [-2.5421057e+00  1.3785577e-01 -6.6103256e-01 ...  9.2750864e+00
   4.4896193e+00  1.2105097e+01]
 [ 2.5431759e+01  2.6709923e+01  3.1341534e+01 ...  3.3659744e+00
  -1.4019120e+00  7.2695045e+00]]","[[1.         1.         1.         ... 0.2188113  0.2528203  0.34777632]
 [0.17665161 0.126762   0.11344501 ... 0.07898372 0.08557131 0.28078255]
 [0.07388014 0.02546175 0.01137895 ... 0.3121694  0.30974123 0.7434918 ]
 ...
 [0.09214648 0.03286671 0.01829992 ... 0.03577874 0.04329309 0.15133536]
 [0.1060848  0.03926061 0.01794967 ... 0.04451288 0.08038355 0.21769838]
 [0.38896713 0.2878442  0.26200184 ... 0.12610234 0.16283822 0.30266634]]"
../rawdata/genres/classical/classical.00096.wav,"[-0.08078003 -0.09741211 -0.0390625  ... -0.00186157 -0.04296875
 -0.05819702]",22050,classical,135.99917763157896,[[0.04394531 0.06542969 0.07617188 ... 0.27001953 0.22021484 0.15234375]],"[[1928.34468012 1885.08183086 1832.84509335 ... 3210.72140272
  2994.68544424 3118.78382592]]","[[3800.61035156 3509.91210938 3359.1796875  ... 5953.93066406
  5081.8359375  5340.234375  ]]","[[-173.95854   -159.42479   -166.83957   ... -251.1767    -281.47324
  -248.76343  ]
 [ 114.17507    120.790924   123.33014   ...   26.23031     37.03353
    31.887115 ]
 [ -34.308678   -53.79476    -59.30613   ...  -66.1734     -64.41249
   -67.98726  ]
 ...
 [  13.618596    14.843133    10.883788  ...   19.367832    15.969291
    12.124435 ]
 [  -1.5937519    3.6783307    7.6651993 ...    7.962944    12.407609
    12.00345  ]
 [  -1.7466747   -0.8504181    2.0217247 ...  -18.97992    -16.772232
   -16.267859 ]]","[[0.23062852 0.29629892 0.52175206 ... 0.01302392 0.01019276 0.01186761]
 [0.2352806  0.44728062 1.         ... 0.08310838 0.07268044 0.07619479]
 [0.28243864 0.51997274 0.8836299  ... 1.         1.         1.        ]
 ...
 [1.         1.         0.78959066 ... 0.6583197  0.52252495 0.44947138]
 [0.42138916 0.3459178  0.37067392 ... 0.11541845 0.10003141 0.09303176]
 [0.23354574 0.18272838 0.24706234 ... 0.0047882  0.00359346 0.00547585]]"
../rawdata/genres/classical/classical.00097.wav,"[-0.02456665 -0.04626465 -0.03964233 ...  0.04244995  0.04537964
  0.04504395]",22050,classical,103.359375,[[0.07226562 0.10839844 0.14746094 ... 0.09521484 0.08154297 0.05712891]],"[[2048.43001661 2094.09526814 2117.68262561 ... 1665.62109477
  1718.08931477 1924.11529407]]","[[3585.27832031 3639.11132812 3606.81152344 ... 3111.54785156
  3208.44726562 3972.87597656]]","[[-229.11403   -228.30402   -256.82657   ... -262.77866   -262.3435
  -250.04869  ]
 [ 106.01361     94.33137     84.53139   ...  109.40373    107.613205
   109.35761  ]
 [ -46.284172   -37.878906   -24.686073  ...  -16.216755   -16.987709
   -16.03785  ]
 ...
 [  -3.554887    -8.133551   -15.33051   ...   -3.1547709   -4.0260124
     1.7445394]
 [ -25.147575   -30.89294    -37.14671   ...  -22.659466   -23.13563
   -19.7248   ]
 [  11.674501    15.814309    18.130184  ...   -8.004797    -8.726674
   -12.470787 ]]","[[6.40547514e-01 6.18696451e-01 6.11011267e-01 ... 6.23777993e-02
  3.45060192e-02 4.13211621e-02]
 [6.19634055e-02 2.68553719e-02 1.77863706e-02 ... 1.74210981e-01
  1.85024500e-01 1.22032195e-01]
 [1.17190862e-02 1.50182098e-03 2.93646677e-04 ... 4.85005796e-01
  4.01580364e-01 1.37433931e-01]
 ...
 [8.56662244e-02 6.61677644e-02 6.19499795e-02 ... 1.00000000e+00
  1.00000000e+00 1.00000000e+00]
 [1.08055808e-01 6.95064366e-02 5.73925190e-02 ... 2.19225004e-01
  2.52206385e-01 2.64530241e-01]
 [1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.00652464e-01
  5.96588813e-02 5.16337119e-02]]"
../rawdata/genres/classical/classical.00098.wav,[0.00479126 0.00488281 0.0045166  ... 0.01306152 0.01400757 0.01345825],22050,classical,95.703125,[[0.03417969 0.04589844 0.06103516 ... 0.02880859 0.03222656 0.02587891]],"[[1628.37786071 1415.17629967 1403.25617158 ... 1172.1953394
  1189.58672497 1416.38118697]]","[[3509.91210938 3057.71484375 3036.18164062 ... 2454.78515625
  2605.51757812 2950.04882812]]","[[-302.1474    -253.4653    -235.58597   ... -396.089     -399.31046
  -394.8986   ]
 [ 124.10916    133.28105    131.92377   ...  136.45065    136.23552
   129.06488  ]
 [ -29.11623    -29.018013   -23.110361  ...  -10.647985   -14.148283
    -3.9677372]
 ...
 [  -1.9233149    6.37782      8.36517   ...   -2.1888506   -1.6321874
    -6.497678 ]
 [  -4.8488207   -3.4218917   -5.017965  ...    1.1568534    1.3146363
    -5.5667267]
 [ -12.213399    -7.76569     -4.0273685 ...    1.437139     5.417132
     1.4632993]]","[[0.3854502  0.24397767 0.085871   ... 0.25759175 0.24678425 0.20912562]
 [0.32895422 0.22150424 0.05235443 ... 0.11713143 0.09201663 0.14376354]
 [0.37624365 0.26001513 0.04926984 ... 0.03777295 0.03715462 0.06129279]
 ...
 [0.51936626 0.98067015 1.         ... 0.12858249 0.07989653 0.12514138]
 [1.         0.7502692  0.33001915 ... 0.0543667  0.04197109 0.07566319]
 [0.45227164 0.25149342 0.07362556 ... 0.07732927 0.06407695 0.06349007]]"
